,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
182,2963063,beibuxinqu_aq,2018-04-17 05:00:00,115.0,248.0,36.0,0.9,115.0,12.0
183,2963064,zhiwuyuan_aq,2018-04-17 05:00:00,,,,,,
184,2963065,fengtaihuayuan_aq,2018-04-17 05:00:00,115.0,253.0,25.0,0.7,122.0,14.0
185,2963066,yungang_aq,2018-04-17 05:00:00,102.0,223.0,19.0,0.6,139.0,17.0
186,2963067,gucheng_aq,2018-04-17 05:00:00,102.0,205.0,24.0,0.6,138.0,15.0
187,2963068,fangshan_aq,2018-04-17 05:00:00,98.0,258.0,24.0,0.6,140.0,20.0
188,2963069,daxing_aq,2018-04-17 05:00:00,96.0,238.0,20.0,0.9,113.0,20.0
189,2963070,yizhuang_aq,2018-04-17 05:00:00,166.0,215.0,29.0,0.8,117.0,20.0
190,2963071,tongzhou_aq,2018-04-17 05:00:00,106.0,236.0,21.0,0.7,125.0,19.0
191,2963072,shunyi_aq,2018-04-17 05:00:00,94.0,213.0,26.0,1.1,128.0,16.0
192,2963073,pingchang_aq,2018-04-17 05:00:00,106.0,221.0,29.0,0.6,120.0,11.0
193,2963074,mentougou_aq,2018-04-17 05:00:00,103.0,222.0,35.0,0.6,124.0,14.0
194,2963075,pinggu_aq,2018-04-17 05:00:00,101.0,201.0,22.0,0.8,140.0,8.0
195,2963076,huairou_aq,2018-04-17 05:00:00,87.0,217.0,32.0,0.9,118.0,11.0
196,2963077,miyun_aq,2018-04-17 05:00:00,99.0,204.0,23.0,0.9,143.0,12.0
197,2963078,yanqin_aq,2018-04-17 05:00:00,106.0,217.0,27.0,0.7,118.0,9.0
198,2963079,dingling_aq,2018-04-17 05:00:00,139.0,235.0,54.0,0.7,122.0,12.0
199,2963080,badaling_aq,2018-04-17 05:00:00,138.0,279.0,49.0,0.6,104.0,6.0
200,2963081,miyunshuiku_aq,2018-04-17 05:00:00,97.0,197.0,24.0,0.8,121.0,12.0
201,2963082,donggaocun_aq,2018-04-17 05:00:00,,191.0,24.0,0.7,131.0,17.0
202,2963083,yongledian_aq,2018-04-17 05:00:00,99.0,237.0,26.0,1.1,158.0,18.0
203,2963084,yufa_aq,2018-04-17 05:00:00,119.0,232.0,20.0,0.8,124.0,17.0
204,2963085,liulihe_aq,2018-04-17 05:00:00,105.0,263.0,23.0,0.5,115.0,15.0
205,2963086,qianmen_aq,2018-04-17 05:00:00,153.0,228.0,41.0,0.7,107.0,19.0
206,2963087,yongdingmennei_aq,2018-04-17 05:00:00,114.0,212.0,50.0,0.8,127.0,28.0
207,2963088,xizhimenbei_aq,2018-04-17 05:00:00,110.0,217.0,43.0,0.7,98.0,20.0
208,2963089,nansanhuan_aq,2018-04-17 05:00:00,105.0,232.0,61.0,0.8,,16.0
209,2963090,dongsihuan_aq,2018-04-17 05:00:00,96.0,,50.0,0.7,91.0,
210,2963112,dongsi_aq,2018-04-17 06:00:00,129.0,246.0,27.0,0.8,144.0,19.0
211,2963113,tiantan_aq,2018-04-17 06:00:00,96.0,210.0,24.0,0.8,134.0,9.0
212,2963114,guanyuan_aq,2018-04-17 06:00:00,104.0,224.0,28.0,0.7,155.0,16.0
213,2963115,wanshouxigong_aq,2018-04-17 06:00:00,115.0,242.0,28.0,0.8,136.0,15.0
214,2963116,aotizhongxin_aq,2018-04-17 06:00:00,124.0,217.0,29.0,0.7,139.0,15.0
215,2963117,nongzhanguan_aq,2018-04-17 06:00:00,125.0,241.0,27.0,0.8,124.0,16.0
216,2963118,wanliu_aq,2018-04-17 06:00:00,110.0,219.0,29.0,0.9,146.0,16.0
217,2963119,beibuxinqu_aq,2018-04-17 06:00:00,117.0,238.0,31.0,0.9,133.0,13.0
218,2963120,zhiwuyuan_aq,2018-04-17 06:00:00,,,,,,
219,2963121,fengtaihuayuan_aq,2018-04-17 06:00:00,135.0,239.0,23.0,0.8,140.0,16.0
220,2963122,yungang_aq,2018-04-17 06:00:00,114.0,236.0,20.0,0.7,154.0,20.0
221,2963123,gucheng_aq,2018-04-17 06:00:00,117.0,213.0,22.0,0.7,158.0,15.0
222,2963124,fangshan_aq,2018-04-17 06:00:00,106.0,261.0,24.0,0.6,160.0,22.0
223,2963125,daxing_aq,2018-04-17 06:00:00,105.0,251.0,18.0,0.9,128.0,20.0
224,2963126,yizhuang_aq,2018-04-17 06:00:00,95.0,212.0,27.0,0.8,136.0,20.0
225,2963127,tongzhou_aq,2018-04-17 06:00:00,115.0,234.0,20.0,0.7,143.0,18.0
226,2963128,shunyi_aq,2018-04-17 06:00:00,,,,,,
227,2963129,pingchang_aq,2018-04-17 06:00:00,110.0,214.0,30.0,0.6,130.0,11.0
228,2963130,mentougou_aq,2018-04-17 06:00:00,108.0,219.0,30.0,0.7,148.0,15.0
229,2963131,pinggu_aq,2018-04-17 06:00:00,101.0,192.0,22.0,0.8,158.0,7.0
230,2963132,huairou_aq,2018-04-17 06:00:00,92.0,219.0,31.0,1.0,133.0,11.0
231,2963133,miyun_aq,2018-04-17 06:00:00,106.0,199.0,23.0,0.9,162.0,12.0
232,2963134,yanqin_aq,2018-04-17 06:00:00,118.0,224.0,30.0,0.7,129.0,9.0
233,2963135,dingling_aq,2018-04-17 06:00:00,135.0,230.0,53.0,0.7,134.0,12.0
234,2963136,badaling_aq,2018-04-17 06:00:00,178.0,306.0,47.0,0.6,122.0,7.0
235,2963137,miyunshuiku_aq,2018-04-17 06:00:00,98.0,197.0,20.0,0.8,148.0,13.0
236,2963138,donggaocun_aq,2018-04-17 06:00:00,,196.0,24.0,0.6,155.0,17.0
237,2963139,yongledian_aq,2018-04-17 06:00:00,101.0,245.0,25.0,1.1,183.0,19.0
238,2963140,yufa_aq,2018-04-17 06:00:00,125.0,234.0,19.0,0.8,146.0,16.0
239,2963141,liulihe_aq,2018-04-17 06:00:00,117.0,278.0,23.0,0.6,129.0,18.0
240,2963142,qianmen_aq,2018-04-17 06:00:00,,,44.0,0.8,119.0,20.0
241,2963143,yongdingmennei_aq,2018-04-17 06:00:00,112.0,220.0,53.0,1.0,147.0,27.0
242,2963144,xizhimenbei_aq,2018-04-17 06:00:00,138.0,224.0,49.0,0.8,110.0,22.0
243,2963145,nansanhuan_aq,2018-04-17 06:00:00,110.0,239.0,73.0,0.9,,17.0
244,2963146,dongsihuan_aq,2018-04-17 06:00:00,106.0,250.0,43.0,0.8,115.0,13.0
245,2963168,dongsi_aq,2018-04-17 07:00:00,139.0,243.0,24.0,0.9,167.0,20.0
246,2963169,tiantan_aq,2018-04-17 07:00:00,106.0,217.0,22.0,0.9,150.0,11.0
247,2963170,guanyuan_aq,2018-04-17 07:00:00,116.0,236.0,26.0,0.7,177.0,17.0
248,2963171,wanshouxigong_aq,2018-04-17 07:00:00,126.0,249.0,26.0,0.8,155.0,16.0
249,2963172,aotizhongxin_aq,2018-04-17 07:00:00,129.0,294.0,28.0,0.7,158.0,16.0
250,2963173,nongzhanguan_aq,2018-04-17 07:00:00,126.0,244.0,25.0,0.8,143.0,16.0
251,2963174,wanliu_aq,2018-04-17 07:00:00,119.0,219.0,31.0,1.0,164.0,18.0
252,2963175,beibuxinqu_aq,2018-04-17 07:00:00,135.0,239.0,26.0,0.9,155.0,14.0
253,2963176,zhiwuyuan_aq,2018-04-17 07:00:00,,,,,,
254,2963177,fengtaihuayuan_aq,2018-04-17 07:00:00,129.0,244.0,24.0,0.9,158.0,16.0
255,2963178,yungang_aq,2018-04-17 07:00:00,121.0,238.0,21.0,0.8,171.0,21.0
256,2963179,gucheng_aq,2018-04-17 07:00:00,128.0,218.0,24.0,0.7,168.0,17.0
257,2963180,fangshan_aq,2018-04-17 07:00:00,116.0,275.0,24.0,0.7,179.0,23.0
258,2963181,daxing_aq,2018-04-17 07:00:00,106.0,251.0,20.0,0.9,140.0,18.0
259,2963182,yizhuang_aq,2018-04-17 07:00:00,89.0,212.0,24.0,0.9,156.0,20.0
260,2963183,tongzhou_aq,2018-04-17 07:00:00,121.0,241.0,20.0,0.8,162.0,18.0
261,2963184,shunyi_aq,2018-04-17 07:00:00,109.0,227.0,25.0,1.1,158.0,19.0
262,2963185,pingchang_aq,2018-04-17 07:00:00,103.0,212.0,29.0,0.7,144.0,11.0
263,2963186,mentougou_aq,2018-04-17 07:00:00,120.0,230.0,33.0,0.7,157.0,16.0
264,2963187,pinggu_aq,2018-04-17 07:00:00,108.0,196.0,23.0,0.8,169.0,7.0
265,2963188,huairou_aq,2018-04-17 07:00:00,95.0,226.0,31.0,0.9,148.0,12.0
266,2963189,miyun_aq,2018-04-17 07:00:00,108.0,206.0,22.0,0.9,179.0,13.0
267,2963190,yanqin_aq,2018-04-17 07:00:00,120.0,251.0,32.0,0.7,136.0,10.0
268,2963191,dingling_aq,2018-04-17 07:00:00,141.0,328.0,43.0,,,
269,2963192,badaling_aq,2018-04-17 07:00:00,203.0,305.0,48.0,0.6,132.0,8.0
270,2963193,miyunshuiku_aq,2018-04-17 07:00:00,106.0,209.0,20.0,0.8,164.0,13.0
271,2963194,donggaocun_aq,2018-04-17 07:00:00,,192.0,24.0,0.6,173.0,17.0
272,2963195,yongledian_aq,2018-04-17 07:00:00,110.0,247.0,24.0,1.1,207.0,21.0
273,2963196,yufa_aq,2018-04-17 07:00:00,136.0,235.0,19.0,0.9,172.0,17.0
274,2963197,liulihe_aq,2018-04-17 07:00:00,127.0,286.0,25.0,0.7,144.0,18.0
275,2963198,qianmen_aq,2018-04-17 07:00:00,,246.0,35.0,0.8,145.0,21.0
276,2963199,yongdingmennei_aq,2018-04-17 07:00:00,,,47.0,,137.0,26.0
277,2963200,xizhimenbei_aq,2018-04-17 07:00:00,135.0,228.0,40.0,0.8,133.0,22.0
278,2963201,nansanhuan_aq,2018-04-17 07:00:00,120.0,248.0,73.0,0.9,,18.0
279,2963202,dongsihuan_aq,2018-04-17 07:00:00,115.0,297.0,49.0,0.8,126.0,17.0
280,2963224,dongsi_aq,2018-04-17 08:00:00,,,,,,
281,2963225,tiantan_aq,2018-04-17 08:00:00,110.0,214.0,22.0,0.9,160.0,10.0
282,2963226,guanyuan_aq,2018-04-17 08:00:00,120.0,231.0,26.0,0.8,192.0,17.0
283,2963227,wanshouxigong_aq,2018-04-17 08:00:00,128.0,251.0,25.0,0.8,165.0,15.0
284,2963228,aotizhongxin_aq,2018-04-17 08:00:00,134.0,233.0,26.0,0.7,175.0,17.0
285,2963229,nongzhanguan_aq,2018-04-17 08:00:00,132.0,236.0,25.0,0.8,158.0,16.0
286,2963230,wanliu_aq,2018-04-17 08:00:00,129.0,225.0,30.0,1.0,182.0,18.0
287,2963231,beibuxinqu_aq,2018-04-17 08:00:00,136.0,282.0,28.0,1.0,160.0,15.0
288,2963232,zhiwuyuan_aq,2018-04-17 08:00:00,,,,,,
289,2963233,fengtaihuayuan_aq,2018-04-17 08:00:00,137.0,243.0,26.0,0.9,168.0,16.0
290,2963234,yungang_aq,2018-04-17 08:00:00,129.0,247.0,22.0,0.9,184.0,24.0
291,2963235,gucheng_aq,2018-04-17 08:00:00,134.0,230.0,26.0,0.8,183.0,18.0
292,2963236,fangshan_aq,2018-04-17 08:00:00,122.0,281.0,25.0,0.8,192.0,23.0
293,2963237,daxing_aq,2018-04-17 08:00:00,107.0,242.0,20.0,1.0,156.0,18.0
294,2963238,yizhuang_aq,2018-04-17 08:00:00,96.0,195.0,23.0,0.9,181.0,19.0
295,2963239,tongzhou_aq,2018-04-17 08:00:00,127.0,240.0,24.0,0.8,176.0,19.0
296,2963240,shunyi_aq,2018-04-17 08:00:00,109.0,230.0,25.0,1.1,173.0,18.0
297,2963241,pingchang_aq,2018-04-17 08:00:00,116.0,214.0,24.0,0.7,165.0,13.0
298,2963242,mentougou_aq,2018-04-17 08:00:00,131.0,242.0,37.0,0.8,167.0,19.0
299,2963243,pinggu_aq,2018-04-17 08:00:00,89.0,188.0,21.0,0.7,182.0,6.0
300,2963244,huairou_aq,2018-04-17 08:00:00,97.0,232.0,31.0,0.9,158.0,13.0
301,2963245,miyun_aq,2018-04-17 08:00:00,113.0,217.0,29.0,1.0,182.0,13.0
302,2963246,yanqin_aq,2018-04-17 08:00:00,121.0,262.0,31.0,0.7,149.0,10.0
303,2963247,dingling_aq,2018-04-17 08:00:00,147.0,169.0,,0.8,93.0,9.0
304,2963248,badaling_aq,2018-04-17 08:00:00,130.0,278.0,42.0,0.6,145.0,8.0
305,2963249,miyunshuiku_aq,2018-04-17 08:00:00,109.0,212.0,19.0,0.9,176.0,14.0
306,2963250,donggaocun_aq,2018-04-17 08:00:00,75.0,188.0,23.0,0.5,186.0,16.0
307,2963251,yongledian_aq,2018-04-17 08:00:00,94.0,233.0,23.0,0.9,216.0,18.0
308,2963252,yufa_aq,2018-04-17 08:00:00,131.0,216.0,17.0,0.9,194.0,20.0
309,2963253,liulihe_aq,2018-04-17 08:00:00,134.0,282.0,25.0,0.7,153.0,19.0
310,2963254,qianmen_aq,2018-04-17 08:00:00,74.0,245.0,35.0,0.9,156.0,21.0
311,2963255,yongdingmennei_aq,2018-04-17 08:00:00,60.0,225.0,40.0,,140.0,
312,2963256,xizhimenbei_aq,2018-04-17 08:00:00,141.0,233.0,50.0,0.8,137.0,22.0
313,2963257,nansanhuan_aq,2018-04-17 08:00:00,124.0,241.0,73.0,1.0,,17.0
314,2963258,dongsihuan_aq,2018-04-17 08:00:00,124.0,469.0,46.0,0.8,146.0,16.0
315,2963280,dongsi_aq,2018-04-17 09:00:00,137.0,239.0,27.0,1.0,180.0,18.0
316,2963281,tiantan_aq,2018-04-17 09:00:00,100.0,204.0,21.0,0.9,168.0,9.0
317,2963282,guanyuan_aq,2018-04-17 09:00:00,116.0,229.0,27.0,0.8,200.0,16.0
318,2963283,wanshouxigong_aq,2018-04-17 09:00:00,121.0,250.0,28.0,0.9,169.0,14.0
319,2963284,aotizhongxin_aq,2018-04-17 09:00:00,125.0,220.0,29.0,0.7,176.0,15.0
320,2963285,nongzhanguan_aq,2018-04-17 09:00:00,128.0,236.0,26.0,0.9,165.0,15.0
321,2963286,wanliu_aq,2018-04-17 09:00:00,125.0,235.0,31.0,1.1,186.0,19.0
322,2963287,beibuxinqu_aq,2018-04-17 09:00:00,169.0,293.0,30.0,1.1,166.0,17.0
323,2963288,zhiwuyuan_aq,2018-04-17 09:00:00,,,,,,
324,2963289,fengtaihuayuan_aq,2018-04-17 09:00:00,132.0,242.0,28.0,0.9,173.0,15.0
325,2963290,yungang_aq,2018-04-17 09:00:00,135.0,251.0,25.0,0.9,183.0,25.0
326,2963291,gucheng_aq,2018-04-17 09:00:00,140.0,232.0,30.0,0.9,184.0,18.0
327,2963292,fangshan_aq,2018-04-17 09:00:00,124.0,281.0,28.0,0.8,195.0,23.0
328,2963293,daxing_aq,2018-04-17 09:00:00,112.0,243.0,20.0,1.0,163.0,17.0
329,2963294,yizhuang_aq,2018-04-17 09:00:00,147.0,200.0,27.0,1.0,184.0,18.0
330,2963295,tongzhou_aq,2018-04-17 09:00:00,142.0,235.0,22.0,0.8,192.0,22.0
331,2963296,shunyi_aq,2018-04-17 09:00:00,116.0,222.0,26.0,1.1,190.0,19.0
332,2963297,pingchang_aq,2018-04-17 09:00:00,127.0,222.0,22.0,0.7,178.0,15.0
333,2963298,mentougou_aq,2018-04-17 09:00:00,138.0,256.0,39.0,0.9,172.0,18.0
334,2963299,pinggu_aq,2018-04-17 09:00:00,136.0,188.0,24.0,0.7,187.0,6.0
335,2963300,huairou_aq,2018-04-17 09:00:00,107.0,230.0,31.0,0.9,163.0,12.0
336,2963301,miyun_aq,2018-04-17 09:00:00,110.0,211.0,24.0,1.0,195.0,13.0
337,2963302,yanqin_aq,2018-04-17 09:00:00,119.0,188.0,31.0,0.8,155.0,11.0
338,2963303,dingling_aq,2018-04-17 09:00:00,141.0,215.0,,0.8,105.0,11.0
339,2963304,badaling_aq,2018-04-17 09:00:00,131.0,270.0,38.0,0.6,167.0,8.0
340,2963305,miyunshuiku_aq,2018-04-17 09:00:00,110.0,210.0,19.0,0.9,182.0,14.0
341,2963306,donggaocun_aq,2018-04-17 09:00:00,82.0,186.0,23.0,0.5,193.0,17.0
342,2963307,yongledian_aq,2018-04-17 09:00:00,100.0,224.0,24.0,0.8,,19.0
343,2963308,yufa_aq,2018-04-17 09:00:00,132.0,215.0,17.0,0.9,199.0,21.0
344,2963309,liulihe_aq,2018-04-17 09:00:00,141.0,277.0,26.0,0.8,159.0,21.0
345,2963310,qianmen_aq,2018-04-17 09:00:00,105.0,246.0,41.0,0.9,158.0,19.0
346,2963311,yongdingmennei_aq,2018-04-17 09:00:00,122.0,220.0,50.0,0.9,179.0,
347,2963312,xizhimenbei_aq,2018-04-17 09:00:00,134.0,227.0,53.0,0.9,143.0,19.0
348,2963313,nansanhuan_aq,2018-04-17 09:00:00,178.0,241.0,79.0,1.0,,16.0
349,2963314,dongsihuan_aq,2018-04-17 09:00:00,123.0,,48.0,0.9,152.0,16.0
350,2963336,dongsi_aq,2018-04-17 10:00:00,131.0,206.0,29.0,1.1,179.0,18.0
351,2963337,tiantan_aq,2018-04-17 10:00:00,98.0,203.0,23.0,1.0,167.0,8.0
352,2963338,guanyuan_aq,2018-04-17 10:00:00,116.0,220.0,31.0,0.9,201.0,17.0
353,2963339,wanshouxigong_aq,2018-04-17 10:00:00,116.0,234.0,30.0,1.0,176.0,16.0
354,2963340,aotizhongxin_aq,2018-04-17 10:00:00,152.0,218.0,34.0,0.8,177.0,16.0
355,2963341,nongzhanguan_aq,2018-04-17 10:00:00,131.0,241.0,33.0,0.9,160.0,16.0
356,2963342,wanliu_aq,2018-04-17 10:00:00,125.0,234.0,37.0,1.2,181.0,19.0
357,2963343,beibuxinqu_aq,2018-04-17 10:00:00,156.0,282.0,29.0,1.1,166.0,17.0
358,2963344,zhiwuyuan_aq,2018-04-17 10:00:00,,,,,,
359,2963345,fengtaihuayuan_aq,2018-04-17 10:00:00,138.0,240.0,34.0,1.1,170.0,15.0
360,2963346,yungang_aq,2018-04-17 10:00:00,136.0,236.0,25.0,1.0,191.0,26.0
361,2963347,gucheng_aq,2018-04-17 10:00:00,140.0,234.0,33.0,1.0,185.0,17.0
362,2963348,fangshan_aq,2018-04-17 10:00:00,126.0,272.0,35.0,1.0,195.0,25.0
363,2963349,daxing_aq,2018-04-17 10:00:00,105.0,225.0,25.0,1.2,164.0,17.0
364,2963350,yizhuang_aq,2018-04-17 10:00:00,91.0,195.0,33.0,1.0,182.0,17.0
365,2963351,tongzhou_aq,2018-04-17 10:00:00,152.0,230.0,26.0,0.8,187.0,21.0
366,2963352,shunyi_aq,2018-04-17 10:00:00,116.0,218.0,34.0,1.2,191.0,21.0
367,2963353,pingchang_aq,2018-04-17 10:00:00,128.0,225.0,25.0,0.8,177.0,16.0
368,2963354,mentougou_aq,2018-04-17 10:00:00,141.0,253.0,47.0,1.0,163.0,20.0
369,2963355,pinggu_aq,2018-04-17 10:00:00,102.0,187.0,27.0,0.8,186.0,7.0
370,2963356,huairou_aq,2018-04-17 10:00:00,109.0,221.0,35.0,1.0,173.0,13.0
371,2963357,miyun_aq,2018-04-17 10:00:00,111.0,212.0,29.0,1.0,197.0,13.0
372,2963358,yanqin_aq,2018-04-17 10:00:00,126.0,248.0,30.0,0.8,162.0,13.0
373,2963359,dingling_aq,2018-04-17 10:00:00,140.0,229.0,,0.9,111.0,19.0
374,2963360,badaling_aq,2018-04-17 10:00:00,156.0,279.0,37.0,0.7,178.0,8.0
375,2963361,miyunshuiku_aq,2018-04-17 10:00:00,108.0,204.0,20.0,0.9,183.0,13.0
376,2963362,donggaocun_aq,2018-04-17 10:00:00,79.0,175.0,24.0,0.5,188.0,18.0
377,2963363,yongledian_aq,2018-04-17 10:00:00,94.0,221.0,26.0,0.8,201.0,16.0
378,2963364,yufa_aq,2018-04-17 10:00:00,111.0,233.0,19.0,0.8,187.0,17.0
379,2963365,liulihe_aq,2018-04-17 10:00:00,129.0,253.0,31.0,0.9,164.0,22.0
380,2963366,qianmen_aq,2018-04-17 10:00:00,103.0,235.0,40.0,1.0,166.0,20.0
381,2963367,yongdingmennei_aq,2018-04-17 10:00:00,115.0,210.0,60.0,1.1,186.0,28.0
382,2963368,xizhimenbei_aq,2018-04-17 10:00:00,133.0,222.0,58.0,1.0,143.0,19.0
383,2963369,nansanhuan_aq,2018-04-17 10:00:00,193.0,228.0,88.0,1.1,,18.0
384,2963370,dongsihuan_aq,2018-04-17 10:00:00,125.0,,56.0,0.9,151.0,17.0
385,2963392,dongsi_aq,2018-04-17 11:00:00,115.0,207.0,31.0,1.7,176.0,20.0
386,2963393,tiantan_aq,2018-04-17 11:00:00,100.0,197.0,26.0,1.1,164.0,8.0
387,2963394,guanyuan_aq,2018-04-17 11:00:00,117.0,230.0,36.0,1.1,191.0,20.0
388,2963395,wanshouxigong_aq,2018-04-17 11:00:00,112.0,238.0,37.0,1.2,166.0,17.0
389,2963396,aotizhongxin_aq,2018-04-17 11:00:00,122.0,217.0,39.0,0.9,172.0,18.0
390,2963397,nongzhanguan_aq,2018-04-17 11:00:00,121.0,228.0,38.0,1.1,156.0,18.0
391,2963398,wanliu_aq,2018-04-17 11:00:00,120.0,241.0,49.0,1.3,163.0,19.0
392,2963399,beibuxinqu_aq,2018-04-17 11:00:00,141.0,288.0,31.0,1.2,162.0,16.0
393,2963400,zhiwuyuan_aq,2018-04-17 11:00:00,,,,,,
394,2963401,fengtaihuayuan_aq,2018-04-17 11:00:00,136.0,241.0,43.0,1.2,159.0,16.0
395,2963402,yungang_aq,2018-04-17 11:00:00,132.0,234.0,27.0,1.1,186.0,20.0
396,2963403,gucheng_aq,2018-04-17 11:00:00,142.0,227.0,39.0,1.1,178.0,15.0
397,2963404,fangshan_aq,2018-04-17 11:00:00,123.0,264.0,47.0,1.1,179.0,21.0
398,2963405,daxing_aq,2018-04-17 11:00:00,100.0,218.0,33.0,1.1,142.0,12.0
399,2963406,yizhuang_aq,2018-04-17 11:00:00,112.0,200.0,43.0,1.0,164.0,12.0
400,2963407,tongzhou_aq,2018-04-17 11:00:00,132.0,220.0,35.0,0.8,171.0,19.0
401,2963408,shunyi_aq,2018-04-17 11:00:00,114.0,211.0,46.0,1.2,172.0,21.0
402,2963409,pingchang_aq,2018-04-17 11:00:00,128.0,233.0,32.0,,156.0,
403,2963410,mentougou_aq,2018-04-17 11:00:00,142.0,252.0,57.0,1.0,149.0,18.0
404,2963411,pinggu_aq,2018-04-17 11:00:00,95.0,210.0,36.0,0.8,168.0,8.0
405,2963412,huairou_aq,2018-04-17 11:00:00,110.0,216.0,40.0,1.0,158.0,10.0
406,2963413,miyun_aq,2018-04-17 11:00:00,117.0,207.0,50.0,1.0,171.0,11.0
407,2963414,yanqin_aq,2018-04-17 11:00:00,128.0,247.0,30.0,0.9,164.0,13.0
408,2963415,dingling_aq,2018-04-17 11:00:00,137.0,239.0,45.0,0.9,102.0,22.0
409,2963416,badaling_aq,2018-04-17 11:00:00,276.0,298.0,41.0,0.8,173.0,7.0
410,2963417,miyunshuiku_aq,2018-04-17 11:00:00,108.0,209.0,20.0,0.9,182.0,13.0
411,2963418,donggaocun_aq,2018-04-17 11:00:00,80.0,158.0,25.0,0.5,170.0,14.0
412,2963419,yongledian_aq,2018-04-17 11:00:00,88.0,217.0,32.0,0.8,187.0,14.0
413,2963420,yufa_aq,2018-04-17 11:00:00,102.0,224.0,24.0,0.7,168.0,12.0
414,2963421,liulihe_aq,2018-04-17 11:00:00,133.0,268.0,65.0,0.9,109.0,16.0
415,2963422,qianmen_aq,2018-04-17 11:00:00,110.0,236.0,51.0,1.2,155.0,22.0
416,2963423,yongdingmennei_aq,2018-04-17 11:00:00,109.0,210.0,53.0,1.2,185.0,30.0
417,2963424,xizhimenbei_aq,2018-04-17 11:00:00,140.0,231.0,72.0,1.2,129.0,17.0
418,2963425,nansanhuan_aq,2018-04-17 11:00:00,156.0,228.0,99.0,1.2,,20.0
419,2963426,dongsihuan_aq,2018-04-17 11:00:00,129.0,,49.0,,151.0,18.0
420,2963468,dongsi_aq,2018-04-17 13:00:00,111.0,218.0,55.0,1.7,124.0,16.0
421,2963469,tiantan_aq,2018-04-17 13:00:00,101.0,171.0,42.0,1.0,103.0,2.0
422,2963470,guanyuan_aq,2018-04-17 13:00:00,105.0,204.0,48.0,0.9,139.0,14.0
423,2963471,wanshouxigong_aq,2018-04-17 13:00:00,99.0,220.0,56.0,1.0,92.0,8.0
424,2963472,aotizhongxin_aq,2018-04-17 13:00:00,115.0,199.0,48.0,0.9,131.0,14.0
425,2963473,nongzhanguan_aq,2018-04-17 13:00:00,109.0,211.0,51.0,1.1,108.0,13.0
426,2963474,wanliu_aq,2018-04-17 13:00:00,121.0,209.0,71.0,1.2,113.0,17.0
427,2963475,beibuxinqu_aq,2018-04-17 13:00:00,140.0,297.0,42.0,1.4,109.0,7.0
428,2963476,zhiwuyuan_aq,2018-04-17 13:00:00,,,,,,
429,2963477,fengtaihuayuan_aq,2018-04-17 13:00:00,128.0,227.0,47.0,1.0,121.0,12.0
430,2963478,yungang_aq,2018-04-17 13:00:00,128.0,235.0,53.0,1.2,100.0,10.0
431,2963479,gucheng_aq,2018-04-17 13:00:00,136.0,226.0,63.0,1.2,115.0,11.0
432,2963480,fangshan_aq,2018-04-17 13:00:00,115.0,278.0,79.0,0.9,103.0,13.0
433,2963481,daxing_aq,2018-04-17 13:00:00,91.0,212.0,53.0,1.0,95.0,6.0
434,2963482,yizhuang_aq,2018-04-17 13:00:00,90.0,192.0,65.0,0.9,112.0,8.0
435,2963483,tongzhou_aq,2018-04-17 13:00:00,127.0,230.0,85.0,1.0,91.0,16.0
436,2963484,shunyi_aq,2018-04-17 13:00:00,112.0,248.0,86.0,1.4,69.0,11.0
437,2963485,pingchang_aq,2018-04-17 13:00:00,133.0,220.0,,1.1,109.0,11.0
438,2963486,mentougou_aq,2018-04-17 13:00:00,141.0,253.0,129.0,1.2,57.0,14.0
439,2963487,pinggu_aq,2018-04-17 13:00:00,89.0,192.0,55.0,0.9,104.0,8.0
440,2963488,huairou_aq,2018-04-17 13:00:00,120.0,232.0,45.0,1.4,96.0,4.0
441,2963489,miyun_aq,2018-04-17 13:00:00,133.0,226.0,123.0,1.3,62.0,6.0
442,2963490,yanqin_aq,2018-04-17 13:00:00,142.0,245.0,28.0,0.9,145.0,16.0
443,2963491,dingling_aq,2018-04-17 13:00:00,122.0,191.0,41.0,0.9,76.0,12.0
444,2963492,badaling_aq,2018-04-17 13:00:00,166.0,280.0,63.0,0.9,131.0,6.0
445,2963493,miyunshuiku_aq,2018-04-17 13:00:00,127.0,207.0,22.0,0.9,152.0,10.0
446,2963494,donggaocun_aq,2018-04-17 13:00:00,89.0,172.0,29.0,0.6,147.0,12.0
447,2963495,yongledian_aq,2018-04-17 13:00:00,88.0,242.0,126.0,0.9,36.0,7.0
448,2963496,yufa_aq,2018-04-17 13:00:00,97.0,225.0,38.0,0.7,125.0,9.0
449,2963497,liulihe_aq,2018-04-17 13:00:00,113.0,260.0,52.0,0.9,80.0,10.0
450,2963498,qianmen_aq,2018-04-17 13:00:00,130.0,220.0,68.0,1.1,97.0,14.0
451,2963499,yongdingmennei_aq,2018-04-17 13:00:00,109.0,218.0,145.0,1.2,72.0,19.0
452,2963500,xizhimenbei_aq,2018-04-17 13:00:00,119.0,198.0,56.0,1.0,114.0,13.0
453,2963501,nansanhuan_aq,2018-04-17 13:00:00,145.0,241.0,99.0,1.1,,12.0
454,2963502,dongsihuan_aq,2018-04-17 13:00:00,88.0,242.0,144.0,1.1,32.0,14.0
455,2963524,dongsi_aq,2018-04-17 14:00:00,109.0,224.0,73.0,1.6,93.0,14.0
